,Market,Brand,Sub Brand,Category,Sub Category,Name,IS_Combo,If Combo - Size,Individual Size (gm),Price (SAR),Link,SAR/g
1548,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Electric Popcorn Maker 220V Red,No,,1.0,148.35,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-electric-popcorn-maker-220v-red/p/MZCWF5N002375,148.0
1549,Carrefour,DLC,DLC,Small Appliances,Food Preparation,DLC Popcorn Maker 200 Brown/Silver/Clear,No,,1.0,234.0,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/dlc-popcorn-maker-200-brown-silver-clear/p/MZCWF50000061,234.0
1550,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Popcorn Maker 10106849 Red/Yellow,No,,1.0,93.69,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-maker-10106849-red-yellow/p/SA687368226695,93.0
1551,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Popcorn Maker B07Mx8Dwg2 Red/Gold/Black,No,,1.0,93.69,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-maker-b07mx8dwg2-red-gold-black/p/SA687368223267,93.0
1552,Carrefour,Biki,Biki,Small Appliances,Food Preparation,Biki Unique Look Popcorn Maker Machine,No,,1.0,91.56,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-unique-look-popcorn-maker-machine/p/SA0687368212179,91.0
1553,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Popcorn Maker Sh-0625 Red,No,,1.0,128.8,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-maker-sh-0625-red/p/MZCWF5N002042,128.0
1554,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Popcorn Maker 1200W Bm-123 Red/Black,No,,1.0,93.69,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-maker-1200w-bm-123-red-black/p/SA687368207236,93.0
1555,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Mini Electronic Popcorn Maker Pm-2800 Red,No,,1.0,91.56,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-mini-electronic-popcorn-maker-pm-2800-red/p/SA687368208134,91.0
1556,Carrefour,BM SATELLITE,BM SATELLITE,Small Appliances,Food Preparation,Bm Satellite Popcorn Maker 1200W Bm-123 Red/Gold,No,,1.0,143.75,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/bm-satellite-popcorn-maker-1200w-bm-123-red-gold/p/MZCWF5N001845,143.0
1557,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Electric Popcorn Maker 1200W Zm1349203 Red/Clear,No,,1.0,101.2,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-electric-popcorn-maker-1200w-zm1349203-red-clear/p/MZCWF5N002215,101.0
1558,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Kitchen Appliances - Popcorn Machines - 8907 10106716 Red/Yellow,No,,1.0,98.81,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-kitchen-appliances-popcorn-machines-8907-10106716-red-yellow/p/SA687368201746,98.0
1559,Carrefour,DLC,DLC,Small Appliances,Food Preparation,DLC Countertop Popcorn Maker Pc-148 Red/White/Black,No,,1.0,117.0,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/dlc-countertop-popcorn-maker-pc-148-red-white-black/p/MZCWF50000060,117.0
1560,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Floor Standing Popcorn Maker Dlc-148 Red/Golden,No,,1.0,128.8,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-floor-standing-popcorn-maker-dlc-148-red-golden/p/MZCWF5N002071,128.0
1562,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Old Fashioned Popcorn Maker 1200 Watt B07Mx7W7Bj Red/Yellow,No,,1.0,93.69,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-old-fashioned-popcorn-maker-1200-watt-b07mx7w7bj-red-yellow/p/SA687368209742,93.0
1563,Carrefour,Home Master,Home Master,Small Appliances,Food Preparation,Home Master Electric Popcorn Maker 1200W Hm-833 White,No,,1.0,138.0,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/home-master-electric-popcorn-maker-1200w-hm-833-white/p/MZCWF5N002239,138.0
1564,Carrefour,DLC,DLC,Small Appliances,Food Preparation,"DLC Snacks Popcorn Maker KSA-DLC-5406, Black",No,,1.0,125.0,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/dlc-snacks-popcorn-maker-ksa-dlc-5406-black/p/442015054065,125.0
1565,Carrefour,Rebune,Rebune,Small Appliances,Food Preparation,"Rebune Electric Popcorn Maker 800W RE-5-045, Black/Clear",No,,1.0,147.0,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/rebune-electric-popcorn-maker-800w-re-5-045-black-clear/p/7770120050454,147.0
1566,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Popcorn Machine-Model Cypm-5503 10106787 Red/Yellow,No,,1.0,92.63,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-machine-model-cypm-5503-10106787-red-yellow/p/SA687368223854,92.0
1568,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Kitchen Appliances - Popcorn Machines - Cypm-5503 10107108 Red/Yellow,No,,1.0,96.69,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-kitchen-appliances-popcorn-machines-cypm-5503-10107108-red-yellow/p/SA687368228019,96.0
1569,Carrefour,ORBIT,ORBIT,Small Appliances,Food Preparation,Orbit Electric Countertop Popcorn Machine 1200W 557 Silver/Black,No,,1.0,98.3,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/orbit-electric-countertop-popcorn-machine-1200w-557-silver-black/p/6895236652146,98.0
1570,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Popcorn Machines 1200 W Bm-123 10106778 Red/Yellow,No,,1.0,92.63,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-machines-1200-w-bm-123-10106778-red-yellow/p/SA687368202040,92.0
1571,Carrefour,BM Satellite,BM Satellite,Small Appliances,Food Preparation,BM Satellite Popcorn Maker BM-123 Red/Gold,No,,1.0,120.0,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/bm-satellite-popcorn-maker-bm-123-red-gold/p/SA2724268974955,120.0
1572,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Mini Popcorn Machine - (26709110322112) 26709110322112 Red/Yellow,No,,1.0,95.06,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-mini-popcorn-machine-26709110322112-26709110322112-red-yellow/p/SA687368208431,95.0
1573,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Popcorn Machines-Kpm 1010 10106793 Red/Yellow,No,,1.0,129.95,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-machines-kpm-1010-10106793-red-yellow/p/MZCWF5N002045,129.0
1574,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Electric Hot Air Popcorn Maker Mini Home Household Machine,No,,1.0,91.56,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-electric-hot-air-popcorn-maker-mini-home-household-machine/p/SA0687368255121,91.0
1575,Carrefour,Olsenmark,Olsenmark,Small Appliances,Food Preparation,Olsenmark Electric Popcorn Maker 1200W Ompm2269 White/Red/Yellow,No,,1.0,111.55,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/olsenmark-electric-popcorn-maker-1200w-ompm2269-white-red-yellow/p/MZCWF5N002175,111.0
1576,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Electric Popcorn Maker 1200W Jy17155 Red/Yellow/Black,No,,1.0,93.69,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-electric-popcorn-maker-1200w-jy17155-red-yellow-black/p/SA687368223083,93.0
1578,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Bm-123 Kitchen Appliances - Popcorn Machines - Bm-123 10106791 Red/Yellow,No,,1.0,98.81,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-bm-123-kitchen-appliances-popcorn-machines-bm-123-10106791-red-yellow/p/SA687368225018,98.0
1579,Carrefour,DLC,DLC,Small Appliances,Food Preparation,DLC Popcorn Maker Without Oil 1200 Watts Sh-1323 Red/Black,No,,1.0,117.0,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/dlc-popcorn-maker-without-oil-1200-watts-sh-1323-red-black/p/MZCWF50000063,117.0
1580,Carrefour,LOWHA,LOWHA,Home & Garden,Living Room & Home Decor,Lowha Enjoy Coca Cola And Popcorn Wall Art Wooden Frame White Color 23X33cm,No,,1.0,69.0,https://www.carrefourksa.com/mafsau/en//home-garden/living-room-home-decor/photo-frames/lowha-enjoy-coca-cola-and-popcorn-wall-art-wooden-frame-white-color-23x33cm/p/SA6285698032340,69.0
1649,Carrefour,Generic,Generic,Small Appliances,Food Preparation,Generic Popcorn Machine 2.72428E+12 Multicolour,yes,12,1.0,100.08,https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-machine-2-72428e-12-multicolour/p/SA687368201326,
1699,Carrefour,Zain,Zain,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Zain daal toor 500 g,No,,500.0,7.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/lentils/zain-daal-toor-500g/p/559723,0.014
1700,Carrefour,Yateb,Yateb,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Yateb greenlentils lentils 1 Kg,No,,1.0,13.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/lentils/yateb-green-lentils-1kg/p/146314,13.0
1701,Carrefour,Zain,Zain,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Zain semolina 800 g,No,,800.0,9.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/couscous/zain-semolina-800g/p/588434,0.01125
1702,Carrefour,Yateb,Yateb,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Yateb semolina hard 1 Kg,No,,1.0,8.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/couscous/yateb-semolina-hard-1kg/p/146305,8.0
1703,Carrefour,Mehtap,Mehtap,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Almehbaj lentils Canada brown 1 Kg,No,,1.0,11.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/lentils/mehbaj-lentils-canada-brown-1kg/p/642941,11.0
1704,Carrefour,,,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Azimco beans broad 600g,No,,600.0,8.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/beans/azimco-beans-broad-600g/p/561148,0.013333333333333334
1705,Carrefour,Carrefour,Carrefour,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Carrefour chick peas 14 mm 1 kg,No,,1.0,15.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/peas/crf-peas-chick-14mm-1kg/p/619601,15.0
1706,Carrefour,Carrefour,Carrefour,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Carrefour chana dal 2 kg,No,,2.0,19.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/peas/crf-chana-dal-2kg/p/619617,9.5
1707,Carrefour,,,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Azimco wheat whole 600 g,No,,600.0,5.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/black-eyed-peas/azimco-wheat-whole-600g/p/561127,0.008333333333333333
1708,Carrefour,,,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Azimco lentils chickpeas 600g,No,,600.0,9.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/lentils/azimco-lentils-chickpeas-600g/p/561140,0.015
1709,Carrefour,,,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Azimco Chickpeas Whole 600 g,No,,600.0,9.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/peas/azimco-chickpeas-whole-600g/p/561143,0.015
1710,Carrefour,Mehtap,Mehtap,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Al mehbaj white beans 1kg,No,,1.0,14.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/beans/mehbaj-beans-broad-white-small-1kg/p/642930,14.0
1711,Carrefour,Yateb,Yateb,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Yateb red lentils whole 2 Kg,No,,1.0,31.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/lentils/yateb-red-lentils-whole-2kg/p/146309,31.0
1712,Carrefour,Zain,Zain,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Zain green lentils 1 Kg,No,,1.0,12.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/lentils/zain-lentils-green-1kg/p/103011,12.0
1713,Carrefour,Zain,Zain,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Zain jareesh 800 g,No,,800.0,9.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/black-eyed-peas/zain-jareesh-800g/p/588409,0.01125
1714,Carrefour,Zain,Zain,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Zain premium red split lentils 800 g,No,,800.0,10.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/lentils/zain-lentils-red-split-800g/p/588423,0.0125
1715,Carrefour,Zain,Zain,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Zain yellow lentils 500 g,No,,500.0,7.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/lentils/zain-lentils-yellow-500g/p/529758,0.014
1716,Carrefour,Yateb,Yateb,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Yateb hareesh 2 Kg,No,,1.0,16.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/black-eyed-peas/yateb-hareesh-2kg/p/146368,16.0
1717,Carrefour,Sipa,Sipa,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Sipa couscous moyen 500 g,No,,500.0,12.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/couscous/sipa-couscous-500g/p/128921,0.024
1718,Carrefour,Yateb,Yateb,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Yateb brown lentils 500 g,No,,500.0,7.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/lentils/yateb-brown-lentils-500g/p/146316,0.014
1719,Carrefour,Carrefour,Carrefour,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Carrefour urid dal 400 g,No,,400.0,5.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/lentils/crf-urid-dal-400g/p/619598,0.0125
1720,Carrefour,Luna,Luna,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Luna chick peas 370 g,No,,370.0,4.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/peas/luna-chick-peas-370g/p/524275,0.010810810810810811
1721,Carrefour,Majdi,Majdi,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Majdi chick peas 350 g,No,,350.0,8.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/peas/majdi-chick-peas-bold-450g/p/51102,0.022857142857142857
1722,Carrefour,Yateb,Yateb,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Yateb chickpeas whole 1 Kg,No,,1.0,11.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/peas/yateb-chickpeas-whole-1kg/p/146284,11.0
1723,Carrefour,Yateb,Yateb,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Yateb semolina soft 2 Kg,No,,1.0,16.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/couscous/yateb-semolina-soft-2kg/p/146303,16.0
1724,Carrefour,Yateb,Yateb,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Yateb yellow lentils 1 Kg,No,,1.0,13.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/lentils/yateb-yellow-lentils-1kg/p/146320,13.0
1725,Carrefour,Yateb,Yateb,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Yateb chickpeas powder 500 g,No,,500.0,5.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/peas/yateb-chickpeas-powder-500g/p/146289,0.01
1726,Carrefour,Zain,Zain,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Zain beans split faba 800 g,No,,800.0,7.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/beans/zain-beans-split-faba-800g/p/588425,0.00875
1727,Carrefour,Carrefour,Carrefour,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Carrefour nos melanges gourmands gourmet boulgour & lentilles 200 g X 2,yes,2,200.0,12.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/black-eyed-peas/crf-gourmet-bulgur-lentil-200g-x2/p/615289,
1728,Carrefour,Saladitos,Saladitos,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",Saladitos lupines beans 1.3kg,No,,1.0,27.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/beans/saladitos-lupines-beans-1-3kg/p/584550,27.0
1729,Carrefour,Carrefour,Carrefour,"Rice, Pasta & Pulses","Pulses, Grains & Couscous",CRF SYOA WHEAT QUINOA MIX 2X200G,yes,2,200.0,12.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/rice-pasta-pulses/pulses-grains-couscous/black-eyed-peas/crf-syoa-wheat-quinoa-mix-2x200g/p/629913,
